Hx Hy ThetaBW parHx parHy parThetaBW time H
2.2699734950245523 -1.701090097430463 3.056924138610041 4.25 -2.5 67.5 10.7 2.836633072445212
2.264274804648532 -1.6662103511290578 3.063764883884303 4.25 -2.5 67.5 10.8 2.8112625855966864
2.260089510999894 -1.6321235412876272 3.0719174561574554 4.25 -2.5 67.5 10.9 2.787800540167285
2.2643084787402112 -1.6141554528886597 3.087462680684393 4.25 -2.5 67.5 11.0 2.780753623208105
2.3013847124667 -1.5647580391314708 3.1014356513689716 4.25 -2.5 67.5 11.1 2.782955140817401
2.315343661213032 -1.535851357541632 3.0997095741543403 4.25 -2.5 67.5 11.2 2.7784268322167205
2.3251712304481678 -1.5315894503787373 3.088670885472308 4.25 -2.5 67.5 11.3 2.7842750394699314
2.342887796537391 -1.539588407953621 3.0731898626116876 4.25 -2.5 67.5 11.4 2.803472078168248
2.3336332928095938 -1.582049040857757 3.0463543136419347 4.25 -2.5 67.5 11.5 2.819348065242796
2.3049858925243107 -1.6468949644732642 3.018988820680172 4.25 -2.5 67.5 11.6 2.832882452334281
2.2618002859257547 -1.717269770804685 2.9973431716534615 4.25 -2.5 67.5 11.7 2.8398514044106955
2.2346242355082735 -1.7478683226673903 2.9875501725735933 4.25 -2.5 67.5 11.8 2.837003550809384
2.2222435036017383 -1.7355354850462383 2.9967083601197673 4.25 -2.5 67.5 11.9 2.8196541648143323
2.2229170195790435 -1.70271227561377 3.0198159430358125 4.25 -2.5 67.5 12.0 2.8001052068556285
2.2322288673641624 -1.6722360149605413 3.0514770471743358 4.25 -2.5 67.5 12.1 2.7891251327297963
2.2591110005517407 -1.6270141992828806 3.0731224355991094 4.25 -2.5 67.5 12.2 2.7840182681659975
2.2838457260125806 -1.5661397318241015 3.084307417834751 4.25 -2.5 67.5 12.3 2.7692498911842534
2.309406371497843 -1.5230813605169515 3.09232142839595 4.25 -2.5 67.5 12.4 2.7664299411821367
2.3345862008804814 -1.5143637461351882 3.084269857579253 4.25 -2.5 67.5 12.5 2.7827307244773363
2.3484847030917546 -1.5357197422278952 3.0682545857660632 4.25 -2.5 67.5 12.6 2.806031989718663
2.329128517463964 -1.6020601060105686 3.043787297082767 4.25 -2.5 67.5 12.7 2.8269128451606846
2.295986283046966 -1.6782295891162622 3.023006033207894 4.25 -2.5 67.5 12.8 2.8439422578043247
2.2509788399029924 -1.7408428019410542 3.006334421424961 4.25 -2.5 67.5 12.9 2.8456000068106904
2.239008112180011 -1.7294345483128597 3.0127476914550746 4.25 -2.5 67.5 13.0 2.829152025485022
2.2408871148926095 -1.6811449788641906 3.036642692808118 4.25 -2.5 67.5 13.1 2.8013967055117353
2.239418703942552 -1.653429330600273 3.066691065127675 4.25 -2.5 67.5 13.2 2.783671080220687
2.260964211006448 -1.6202426796835077 3.0965222718171668 4.25 -2.5 67.5 13.3 2.781572487734232
2.307710964581984 -1.5349034422989234 3.117631230775199 4.25 -2.5 67.5 13.4 2.7715444202164607
2.3315573679380113 -1.484722644800697 3.1302573962188642 4.25 -2.5 67.5 13.5 2.764156488328764
2.360960602365816 -1.4629265144584156 3.138885592644173 4.25 -2.5 67.5 13.6 2.777460882286014
2.3919443278016455 -1.4617223679711335 3.1407660056695135 4.25 -2.5 67.5 13.7 2.8032177846770314
2.400380664663493 -1.4854918500673175 3.1380727630898715 4.25 -2.5 67.5 13.8 2.8228555350755684
2.387180858718201 -1.5321254774880857 3.1335475973758014 4.25 -2.5 67.5 13.9 2.8365544117817767
2.358136266569354 -1.587202226257134 3.1323574875676115 4.25 -2.5 67.5 14.0 2.8425371692812136
2.3332747333671238 -1.612461375427586 3.1327783880554407 4.25 -2.5 67.5 14.1 2.836230362402752
2.3134557684635078 -1.600303320467692 3.130766834544807 4.25 -2.5 67.5 14.2 2.8130140970384416
2.3105618624933655 -1.5661454803795183 3.136097657512184 4.25 -2.5 67.5 14.3 2.7913272445419226
2.3145513324340503 -1.5472827506079039 3.1353596040665845 4.25 -2.5 67.5 14.4 2.784103406987786
2.342402717516173 -1.499874745607395 3.143441095479707 4.25 -2.5 67.5 14.5 2.781451912857384
2.3524647524848774 -1.4820629173544773 3.1516902634335606 4.25 -2.5 67.5 14.6 2.780395817627591
2.369202978539604 -1.4768015245255777 3.156898021162709 4.25 -2.5 67.5 14.7 2.7917853600092544
2.400310507941791 -1.457450822750113 3.162289348483418 4.25 -2.5 67.5 14.8 2.808140565440192
2.4213660004897273 -1.4382089601188637 3.171382772168541 4.25 -2.5 67.5 14.9 2.8162844887002807
2.4249217209193743 -1.4480241985847675 3.1806944144002607 4.25 -2.5 67.5 15.0 2.8243617743259515
2.410577626538266 -1.4884652481112688 3.192808566937422 4.25 -2.5 67.5 15.1 2.83309253085772
2.3901883803002186 -1.5255222699535986 3.2006375233089335 4.25 -2.5 67.5 15.2 2.835527938399931
2.370063350471152 -1.5281105287699106 3.2002247209145236 4.25 -2.5 67.5 15.3 2.819986183190265
2.359347779093436 -1.4973797342864894 3.1914465657903506 4.25 -2.5 67.5 15.4 2.7943994008310633
2.3383320395172826 -1.5037031932189793 3.1803020908205 4.25 -2.5 67.5 15.5 2.7800935272630682
2.3516462728857714 -1.4840754817462833 3.179590248932422 4.25 -2.5 67.5 15.6 2.7807769109186022
2.356558316849163 -1.467958270513859 3.1686835056774965 4.25 -2.5 67.5 15.7 2.7763768808792872
2.3699524046496823 -1.4478659153375313 3.171979055672906 4.25 -2.5 67.5 15.8 2.777227053933653
2.4055275144739783 -1.4204902960267214 3.174100036618808 4.25 -2.5 67.5 15.9 2.7936276244334066
2.4291733737561776 -1.4084183359109335 3.183140681403341 4.25 -2.5 67.5 16.0 2.807939723123716
2.439154330401518 -1.4268810428313217 3.19839724105262 4.25 -2.5 67.5 16.1 2.825856216778886
2.4344837470554612 -1.464904883876993 3.21438765524703 4.25 -2.5 67.5 16.2 2.8412422342144406
2.4220222687299904 -1.4906531462658514 3.22635442139377 4.25 -2.5 67.5 16.3 2.8439828889598213
2.4025286267348904 -1.4877110034447563 3.228153595772541 4.25 -2.5 67.5 16.4 2.825849930914811
2.3810871523111454 -1.471543266102904 3.219608180702717 4.25 -2.5 67.5 16.5 2.7991097890068555
2.360977832900575 -1.4727207909991313 3.207187480321302 4.25 -2.5 67.5 16.6 2.7826467356976887
2.3505326651412046 -1.4826455202850028 3.1959423982335173 4.25 -2.5 67.5 16.7 2.7790720661251305
4.25 -1.5000000000000002 1.1780972450961722 4.25 -1.5 67.5 0.0 4.5069390943299865
4.3041984365928005 -1.4600362798886326 1.1795871827553441 4.25 -1.5 67.5 0.1 4.545088571211671
4.3468787184911415 -1.4243007390759441 1.1742533795984482 4.25 -1.5 67.5 0.2 4.574274498606688
4.395086388682611 -1.3652414374357091 1.1624167074639262 4.25 -1.5 67.5 0.3 4.602246032805577
4.452755151288457 -1.2883132827640784 1.149253634243204 4.25 -1.5 67.5 0.4 4.635383430944224
4.512039137621908 -1.194601556434179 1.1284992523656099 4.25 -1.5 67.5 0.5 4.667501479171358
4.5744207599385955 -1.078075154269572 1.101875079857623 4.25 -1.5 67.5 0.6 4.699741623452353
4.636986763104695 -0.9253632932760288 1.0663428234227852 4.25 -1.5 67.5 0.7 4.728418706687345
4.700383886694323 -0.71581797685708 1.027370924780199 4.25 -1.5 67.5 0.8 4.754577169243064
4.754406634677407 -0.4549607903380948 0.9881921246359157 4.25 -1.5 67.5 0.9 4.776125183515358
4.787017032437416 -0.13444829532062788 0.9511863350521544 4.25 -1.5 67.5 1.0 4.78890471955337
4.785622728301531 0.2567349229380736 0.9255742107987428 4.25 -1.5 67.5 1.1 4.792504326371778
4.7297329476989285 0.7144319521764173 0.915034842331462 4.25 -1.5 67.5 1.2 4.783386537887086
4.6095110655049085 1.2072328078515409 0.9202297738564069 4.25 -1.5 67.5 1.3 4.764976738176726
4.4209159473966135 1.7041756446121625 0.9388296425824372 4.25 -1.5 67.5 1.4 4.738007222623766
4.18097911630074 2.1551077098639975 0.9695578534612019 4.25 -1.5 67.5 1.5 4.703729968020928
3.9120209253087763 2.5388949269863814 1.0095123418192342 4.25 -1.5 67.5 1.6 4.663678287610641
3.651862863356778 2.8245423540683463 1.0502395728016034 4.25 -1.5 67.5 1.7 4.6167241505953465
3.4276984249688165 3.013660452061834 1.0913958941245159 4.25 -1.5 67.5 1.8 4.564128154736153
3.258282079172447 3.106143428143304 1.1293644940559004 4.25 -1.5 67.5 1.9 4.501614055386597
3.143630513301027 3.121336149985145 1.164858078898512 4.25 -1.5 67.5 2.0 4.430028461010309
3.0844455409967972 3.062600625543914 1.196550313404969 4.25 -1.5 67.5 2.1 4.3466454751862384
3.0630084798550703 2.9509810584596914 1.2271528512936705 4.25 -1.5 67.5 2.2 4.253270524555421
3.0693817283649114 2.78845635023881 1.2565156604771994 4.25 -1.5 67.5 2.3 4.146877501398795
3.0822207447921106 2.5967718613373134 1.2850641621913486 4.25 -1.5 67.5 2.4 4.030298849894396
3.074957401898979 2.397621868030981 1.3169479392959231 4.25 -1.5 67.5 2.5 3.8992247493000054
3.0319180868432793 2.2077239114908456 1.3480887447478727 4.25 -1.5 67.5 2.6 3.7505429146586033
2.933098095941119 2.056445273213226 1.3804967329199602 4.25 -1.5 67.5 2.7 3.5821825193775982
2.77233013614479 1.9513963398748735 1.4079503216209297 4.25 -1.5 67.5 2.8 3.3902451325905094
2.5568226728350485 1.886448385856123 1.4246881426691065 4.25 -1.5 67.5 2.9 3.1774250097874117
2.3264337814570943 1.831122512984845 1.4068181906378354 4.25 -1.5 67.5 3.0 2.960625575290582
2.1689421801025976 1.7842359110700676 1.3684711953346562 4.25 -1.5 67.5 3.1 2.808524161722709
2.388987341696145 1.6939269415503369 1.1787354850954193 4.25 -1.5 67.5 3.2 2.9285916414028246
2.393922121362268 1.5413198479466392 1.0810897395185375 4.25 -1.5 67.5 3.3 2.8471968665376606
2.3634904293601715 1.3771207717306542 1.013348189153556 4.25 -1.5 67.5 3.4 2.735424762191269
2.333422614359529 1.2318846739491436 0.9627344265280207 4.25 -1.5 67.5 3.5 2.63863619074613
2.5395253523078862 0.9868185737173512 0.779284788116581 4.25 -1.5 67.5 3.6 2.7245182899822935
2.5320949689236105 0.8168772517512896 0.6689765169286738 4.25 -1.5 67.5 3.7 2.660600190948839
2.4785251175586964 0.6904465000270854 0.568072268249211 4.25 -1.5 67.5 3.8 2.5728978074865316
2.445712982652521 0.5522232219292728 0.44110148453639025 4.25 -1.5 67.5 3.9 2.507281890883639
2.4383592702387973 0.3283108485822077 0.2658275010785396 4.25 -1.5 67.5 4.0 2.4603625635373843
2.422700905092502 0.0970900688557423 0.07404268364665172 4.25 -1.5 67.5 4.1 2.424645573482121
2.394442239262493 -0.1717423165892938 6.141164293425117 4.25 -1.5 67.5 4.2 2.4005934808858913
2.4256480977880677 -0.39974391709459406 5.968911975242873 4.25 -1.5 67.5 4.3 2.458366102425959
2.5439912133923626 -0.45193499048100577 5.940590738961061 4.25 -1.5 67.5 4.4 2.5838220777442498
2.5479339546752326 -0.6569473155869051 5.794952824766027 4.25 -1.5 67.5 4.5 2.63126342520923
2.6645359413829657 -0.4089858249516653 5.986804075141556 4.25 -1.5 67.5 4.6 2.695741305825357
2.502897506543022 -0.46526775353892824 5.919396616301272 4.25 -1.5 67.5 4.7 2.545774933245757
2.4778489947661266 -0.4598338554983285 5.948105526616615 4.25 -1.5 67.5 4.8 2.5201553157545593
2.47533227152568 -0.4502173019517104 5.94067184069566 4.25 -1.5 67.5 4.9 2.515942263533319
2.48415505632777 -0.49424008962164817 5.915621378814353 4.25 -1.5 67.5 5.0 2.5328441740596754
2.4959488288911627 -0.5092248399438052 5.913821078473118 4.25 -1.5 67.5 5.1 2.5473654025402324
2.4816940928059195 -0.5199282049172703 5.9046192396220905 4.25 -1.5 67.5 5.2 2.535573092722095
2.487362385231188 -0.4702782311062812 5.933045574559738 4.25 -1.5 67.5 5.3 2.5314290924526084
2.464136997800248 -0.5003181652578431 5.922135296928396 4.25 -1.5 67.5 5.4 2.5144163160493123
2.4790625265894923 -0.48997664480598957 5.942435147465012 4.25 -1.5 67.5 5.5 2.5270196127445494
2.475870839949754 -0.5132941144351244 5.919957291934383 4.25 -1.5 67.5 5.6 2.528518788545428
2.4962287655051827 -0.506371157751981 5.934480991202911 4.25 -1.5 67.5 5.7 2.5470708272717135
2.485682862279877 -0.5285138197872568 5.915439159313109 4.25 -1.5 67.5 5.8 2.5412489349801994
2.5027290790841548 -0.4819731397802347 5.938064439401401 4.25 -1.5 67.5 5.9 2.5487155492057245
2.482337915121971 -0.510114396985728 5.92156240702759 4.25 -1.5 67.5 6.0 2.5342095854258395
2.4961578334729717 -0.4866833236411629 5.94106164300657 4.25 -1.5 67.5 6.1 2.543160354189033
2.4874150766698557 -0.4932113805931318 5.923464615990238 4.25 -1.5 67.5 6.2 2.5358413257913215
2.5008312726629542 -0.47389124819096184 5.944164988341933 4.25 -1.5 67.5 6.3 2.5453349424861553
2.4881117473029124 -0.5016283022231189 5.923532482872754 4.25 -1.5 67.5 6.4 2.538174741947055
2.51177580834022 -0.44792438540096907 5.953464703547986 4.25 -1.5 67.5 6.5 2.5514023529032035
2.4878393645459744 -0.49231103179137903 5.92300140218409 4.25 -1.5 67.5 6.6 2.5360825806365237
2.518143583050477 -0.42944516540613914 5.9639362404397165 4.25 -1.5 67.5 6.7 2.554500000968683
2.492719006386138 -0.47784154241789284 5.927167227871105 4.25 -1.5 67.5 6.8 2.538105707896936
2.5241856803683573 -0.4218627350635901 5.9673034096709 4.25 -1.5 67.5 6.9 2.5591954822193634
2.4949347594854996 -0.4863702632226601 5.917816493420544 4.25 -1.5 67.5 7.0 2.5418999758126297
2.5320909013463564 -0.4241949398271975 5.972199223433916 4.25 -1.5 67.5 7.1 2.5673771985541984
2.494704856304348 -0.47757778055217626 5.91246732219755 4.25 -1.5 67.5 7.2 2.54000646781571
2.532612475494531 -0.4140254147772415 5.976070770838177 4.25 -1.5 67.5 7.3 2.566231282466957
2.4888554827527005 -0.47637394505128633 5.912455707812561 4.25 -1.5 67.5 7.4 2.534035072675969
2.533506616508826 -0.4016397796815489 5.978736342263635 4.25 -1.5 67.5 7.5 2.565145276298526
2.4854781929479617 -0.49307583430330326 5.899803165739437 4.25 -1.5 67.5 7.6 2.5339150786862934
2.5331908796114395 -0.4243094753389094 5.968104825137016 4.25 -1.5 67.5 7.7 2.568480983657259
2.4806390655947848 -0.505367411142655 5.882926733801054 4.25 -1.5 67.5 7.8 2.531593647092676
2.5588002910593297 -0.33584483250407476 6.026518454061122 4.25 -1.5 67.5 7.9 2.5807461481217016
2.482025470740997 -0.46011812107102973 5.921303273616326 4.25 -1.5 67.5 8.0 2.524313594374717
2.514756778336587 -0.46920737428048215 5.916015166464535 4.25 -1.5 67.5 8.1 2.5581550410928955
2.5028164890404145 -0.5177136667767359 5.873694822057968 4.25 -1.5 67.5 8.2 2.5558008174699376
2.512607667822347 -0.4639989641414542 5.915478960302397 4.25 -1.5 67.5 8.3 2.555091452594994
2.4661972991366996 -0.46251916869990084 5.895231768898862 4.25 -1.5 67.5 8.4 2.509193715057488
2.484620536566782 -0.3946158828982898 5.965339708066856 4.25 -1.5 67.5 8.5 2.515762489935209
2.4523652810346532 -0.47174836411886867 5.913568990821268 4.25 -1.5 67.5 8.6 2.497326969115779
2.488579864612374 -0.4688331913995205 5.9210897763865225 4.25 -1.5 67.5 8.7 2.5323574597422063
2.4752171898649467 -0.5475046522478861 5.861781806466507 4.25 -1.5 67.5 8.8 2.535046642812712
2.5162378620479915 -0.5049338882479089 5.91294982884324 4.25 -1.5 67.5 8.9 2.566400438338686
2.4703499338568546 -0.5706661054403286 5.865099090044871 4.25 -1.5 67.5 9.0 2.535406988947731
2.5150705011194017 -0.4569150291279583 5.953304546470152 4.25 -1.5 67.5 9.1 2.556237659030162
2.4439411573427603 -0.5543443558214807 5.87880205095698 4.25 -1.5 67.5 9.2 2.5060219562854997
2.5118918667537153 -0.44220646344510695 5.982992204664121 4.25 -1.5 67.5 9.3 2.5505190268994453
2.4555639118208847 -0.5568260694327413 5.888302102971578 4.25 -1.5 67.5 9.4 2.5179057561070475
2.530805206195303 -0.47218668354000504 5.955455752054889 4.25 -1.5 67.5 9.5 2.574477666599141
2.4829715849800147 -0.5897040884453196 5.862972070496205 4.25 -1.5 67.5 9.6 2.5520381665929865
2.5804498130216347 -0.37918997062356613 6.01740087209041 4.25 -1.5 67.5 9.7 2.608161473403227
2.492093065434308 -0.48296435869972726 5.928153379043686 4.25 -1.5 67.5 9.8 2.538460639553035
2.524347620822106 -0.46875550979030844 5.9481917157706325 4.25 -1.5 67.5 9.9 2.567501244149455
2.512725254399922 -0.5143202110610195 5.8991199687349045 4.25 -1.5 67.5 10.0 2.5648223103375027
2.540308801410126 -0.44896173206437906 5.950715671330667 4.25 -1.5 67.5 10.1 2.5796773913379165
2.4873525870363213 -0.4872845639620803 5.902619829877029 4.25 -1.5 67.5 10.2 2.534633925937234
2.517443000410826 -0.3987771472420842 5.988702547875789 4.25 -1.5 67.5 10.3 2.5488315898623033
2.469353265579237 -0.4626406265960186 5.918369517598008 4.25 -1.5 67.5 10.4 2.512318033132748
2.5210799303325904 -0.41394390790325003 5.968430118461369 4.25 -1.5 67.5 10.5 2.554837289147
2.4842738290680484 -0.5267134599960582 5.881964800946393 4.25 -1.5 67.5 10.6 2.5394967073681043
2.5568547676559903 -0.3566761449670997 6.001170825725824 4.25 -1.5 67.5 10.7 2.581612708225957
2.4780253467866014 -0.47559746175666656 5.900094807893202 4.25 -1.5 67.5 10.8 2.5232523783692824
2.516218352408923 -0.4695047086736881 5.94868950905132 4.25 -1.5 67.5 10.9 2.559646356133253
2.4795640492854187 -0.5289363804467808 5.859531692866559 4.25 -1.5 67.5 11.0 2.5353523559988353
2.5597970257223643 -0.3502802314020812 6.010208583789397 4.25 -1.5 67.5 11.1 2.5836518831700523
2.4662315982135308 -0.4587287580211007 5.921948077018654 4.25 -1.5 67.5 11.2 2.5085315165376034
2.4997596180401587 -0.4294998096363758 5.931586019054358 4.25 -1.5 67.5 11.3 2.5363888176819347
2.4853448533728155 -0.5239302784848909 5.879506886661178 4.25 -1.5 67.5 11.4 2.539968892900068
2.5025924441210123 -0.5283073336888366 5.883661021385746 4.25 -1.5 67.5 11.5 2.557748537327505
2.483461322229102 -0.5188298652314532 5.875179591896674 4.25 -1.5 67.5 11.6 2.5370779586098666
2.4770184249344065 -0.4897270781113452 5.919941023241904 4.25 -1.5 67.5 11.7 2.5249659182848396
2.4575804815036477 -0.5033157192938621 5.91507458430752 4.25 -1.5 67.5 11.8 2.508590946399193
2.4662472705760803 -0.514929098398062 5.913910160627402 4.25 -1.5 67.5 11.9 2.5194300101413827
2.473608761898847 -0.5440189573509844 5.899850866855338 4.25 -1.5 67.5 12.0 2.532725198852019
2.486085536693206 -0.5405186380180242 5.9028525639793 4.25 -1.5 67.5 12.1 2.5441662079746297
2.481116650982242 -0.5441025931712369 5.888550260388885 4.25 -1.5 67.5 12.2 2.5400762720196024
2.4941628923702233 -0.5149256971868922 5.927262419725239 4.25 -1.5 67.5 12.3 2.54676206334632
2.4702894642167084 -0.5387275738561441 5.901147735470312 4.25 -1.5 67.5 12.4 2.528350734343042
2.5159224585961835 -0.43121475984054214 5.963691045105452 4.25 -1.5 67.5 12.5 2.552608858946666
2.4773729303058194 -0.5289990099168009 5.901396260848143 4.25 -1.5 67.5 12.6 2.5332225698317545
2.5398779234196933 -0.41589538560829237 5.977825797895037 4.25 -1.5 67.5 12.7 2.573703331319483
2.4921327691726285 -0.4991427882529881 5.897964087848176 4.25 -1.5 67.5 12.8 2.541627286257566
2.545935813986918 -0.4208679707981769 5.982830331574999 4.25 -1.5 67.5 12.9 2.580488135563697
2.488404233060568 -0.4957578655596397 5.8960410190081145 4.25 -1.5 67.5 13.0 2.537307921474649
2.5442833157902975 -0.38653672921616233 5.988316541502918 4.25 -1.5 67.5 13.1 2.573477847979656
2.4786178746922873 -0.49944321951638165 5.89820430233164 4.25 -1.5 67.5 13.2 2.5284362950774537
2.5331114457464667 -0.4190201337325507 5.97212805415469 4.25 -1.5 67.5 13.3 2.567534122274717
2.4845620259262753 -0.4992651942997053 5.883221671352038 4.25 -1.5 67.5 13.4 2.5342285206575195
2.5385075514153623 -0.4127587204374776 5.97091146095775 4.25 -1.5 67.5 13.5 2.5718457088033104
2.470613422297781 -0.5162589511156651 5.875619154380604 4.25 -1.5 67.5 13.6 2.523975829330582
2.5448089746588276 -0.3464909058790573 6.002704831721578 4.25 -1.5 67.5 13.7 2.568289054090486
2.4733558416633636 -0.47693126380507767 5.898072800290925 4.25 -1.5 67.5 13.8 2.518918924833627
2.528199725602916 -0.4317037613669137 5.9456083841563645 4.25 -1.5 67.5 13.9 2.5647927772272365
2.484674119693787 -0.5534083289695835 5.864859547202432 4.25 -1.5 67.5 14.0 2.5455581430501644
2.528950028209325 -0.45434613326961537 5.9260106203720415 4.25 -1.5 67.5 14.1 2.5694393656976997
2.465540257158369 -0.5212256768238126 5.868150582194421 4.25 -1.5 67.5 14.2 2.520032731106681
2.507722292651251 -0.4246185056835782 5.96911835386001 4.25 -1.5 67.5 14.3 2.5434173806964915
4.25 -0.5 1.1780972450961722 4.25 -0.5 67.5 0.0 4.2793106921559225
4.297128315733616 -0.3763584228823618 1.1739756840510363 4.25 -0.5 67.5 0.1 4.313578262226631
4.316024487535324 -0.15067053749839712 1.1603893391396853 4.25 -0.5 67.5 0.2 4.318653608229607
4.316596119248291 0.1357994379194959 1.13706706346658 4.25 -0.5 67.5 0.3 4.318731705495105
4.277017096954618 0.47573923416225605 1.1037558556104765 4.25 -0.5 67.5 0.4 4.303394365679655
4.182877376169186 0.8759982347689252 1.0618742177741862 4.25 -0.5 67.5 0.5 4.273620953171477
4.024551888117584 1.3182541308679425 1.025438492023985 4.25 -0.5 67.5 0.6 4.234951222115929
3.7988636109667318 1.768473425848067 1.0062928900776846 4.25 -0.5 67.5 0.7 4.190329699756094
3.519154374148205 2.1685816524371835 1.0053599952132752 4.25 -0.5 67.5 0.8 4.13366591446063
3.2251823774724495 2.473066247524544 1.0189794787540283 4.25 -0.5 67.5 0.9 4.064216779725704
2.9670805123736903 2.6568793029301023 1.0403484277414976 4.25 -0.5 67.5 1.0 3.982784754069201
2.775571211853588 2.7204627703082207 1.0645780382383314 4.25 -0.5 67.5 1.1 3.8864782563013875
2.666132661370236 2.6702133154387684 1.086868804402558 4.25 -0.5 67.5 1.2 3.7733675302005287
2.630953616000462 2.5185943666012465 1.1052853517405732 4.25 -0.5 67.5 1.3 3.642146964775233
2.640716259094076 2.289332540042444 1.1255213346245834 4.25 -0.5 67.5 1.4 3.4949142822022115
2.6612664730616933 1.997081783973453 1.142138529042738 4.25 -0.5 67.5 1.5 3.32726237205917
2.645612615551935 1.687190688132626 1.155976640436708 4.25 -0.5 67.5 1.6 3.137814291778434
2.563734636615256 1.4265604869867716 1.1565983979444143 4.25 -0.5 67.5 1.7 2.933906970238268
2.448926756871387 1.2681833527548467 1.1262839248301344 4.25 -0.5 67.5 1.8 2.757812770426073
2.3838434868382214 1.2217462700231503 1.0611408172508672 4.25 -0.5 67.5 1.9 2.678688805751144
2.373655982567586 1.198613056141201 0.9639671971694077 4.25 -0.5 67.5 2.0 2.659119399713191
2.3302902164994177 1.179724091407333 0.888314008360588 4.25 -0.5 67.5 2.1 2.6118961359441077
2.3924092452088206 1.0820494961791356 0.7579098756546068 4.25 -0.5 67.5 2.2 2.6257290623257687
2.3983007835098595 0.9263909265986392 0.6590133401063409 4.25 -0.5 67.5 2.3 2.5710011273953755
2.425368822147106 0.7179684594829004 0.5406026060827709 4.25 -0.5 67.5 2.4 2.529405588721487
2.4510358120885445 0.4612569974333287 0.3907791164197642 4.25 -0.5 67.5 2.5 2.494059856904353
2.443450501419497 0.19687476372430263 0.2131992727991012 4.25 -0.5 67.5 2.6 2.4513690104671495
2.4110434005964585 0.0038212016277452236 0.025665329136119925 4.25 -0.5 67.5 2.7 2.4110464286574023
2.400499514675888 -0.23174500655400418 6.103164315651952 4.25 -0.5 67.5 2.8 2.4116599403775587
2.4566409222437713 -0.4064205860218155 5.957010569262394 4.25 -0.5 67.5 2.9 2.490032592876054
2.5643267842604964 -0.5101062289884929 5.902208708585467 4.25 -0.5 67.5 3.0 2.6145707527868964
2.5669248510846594 -0.6817418023271336 5.781631142768807 4.25 -0.5 67.5 3.1 2.65591322828067
2.6391017460873525 -0.41069691941926423 5.972311778314861 4.25 -0.5 67.5 3.2 2.670866897810856
2.4622338162837676 -0.4453576029436184 5.943503664348013 4.25 -0.5 67.5 3.3 2.50218679569512
2.4434004021305173 -0.4017019757877572 5.9935451452314705 4.25 -0.5 67.5 3.4 2.476200719344731
2.454042101123193 -0.4186548558282276 5.96284141206544 4.25 -0.5 67.5 3.5 2.489496841209824
2.4886119170595884 -0.4939666778025052 5.910960316270016 4.25 -0.5 67.5 3.6 2.537162263732898
2.517432671453142 -0.5312771617389671 5.892371368526653 4.25 -0.5 67.5 3.7 2.5728821733389027
2.507969249079148 -0.4979335021829056 5.898174954727733 4.25 -0.5 67.5 3.8 2.5569214940867386
2.4722548477934914 -0.49443391394788366 5.913899891267282 4.25 -0.5 67.5 3.9 2.5212117974696695
2.458885811404788 -0.47300860830740454 5.936827484694262 4.25 -0.5 67.5 4.0 2.503968166143629
2.4622596547032196 -0.47092118531187577 5.943534635267624 4.25 -0.5 67.5 4.1 2.5068883840240597
2.4721381646597447 -0.5044798776945539 5.913126902819197 4.25 -0.5 67.5 4.2 2.52308681027149
2.4924583142205567 -0.5281627599475652 5.900517309887424 4.25 -0.5 67.5 4.3 2.5478038286184064
2.4902387085709345 -0.5496524080770719 5.900039612146797 4.25 -0.5 67.5 4.4 2.550177757602391
2.4872639688964697 -0.519907801798382 5.913691521410579 4.25 -0.5 67.5 4.5 2.541020695181652
2.477805111500789 -0.5082126993991016 5.9193265092522935 4.25 -0.5 67.5 4.6 2.5293869451726754
2.4818312345946225 -0.5131661207285151 5.930023169754795 4.25 -0.5 67.5 4.7 2.53432944671229
2.4854429452975704 -0.5129105289580462 5.9127494030104 4.25 -0.5 67.5 4.8 2.5378147775291806
2.5033023785418234 -0.4897905357151151 5.932770478629549 4.25 -0.5 67.5 4.9 2.5507680347866306
2.479411684649344 -0.5448851726167211 5.901775080800048 4.25 -0.5 67.5 5.0 2.5385787664189685
2.5101967471991813 -0.45889892817008093 5.944703686307819 4.25 -0.5 67.5 5.1 2.5517985688382616
2.472266670950884 -0.5363979835734711 5.908103497349834 4.25 -0.5 67.5 5.2 2.5297875976208464
2.50875196742235 -0.46308403211242133 5.956224242643894 4.25 -0.5 67.5 5.3 2.5511337195143278
2.481467925697235 -0.5026767073154488 5.9127133940782866 4.25 -0.5 67.5 5.4 2.5318702451629784
2.5158264757104742 -0.46179823736098136 5.96235303273973 4.25 -0.5 67.5 5.5 2.55785857074145
2.4816531920130203 -0.5251753376669399 5.9070715105210665 4.25 -0.5 67.5 5.6 2.536614219924267
2.5360629904687495 -0.40329064181240765 5.981172019734293 4.25 -0.5 67.5 5.7 2.5679288995995897
2.4852444018567943 -0.5031599622269782 5.914132691165887 4.25 -0.5 67.5 5.8 2.5356675027591433
2.5417271938154644 -0.39733679644630915 5.990487123188515 4.25 -0.5 67.5 5.9 2.5725966760437307
2.4941332821969944 -0.4913289754564546 5.913013974670096 4.25 -0.5 67.5 6.0 2.5420670706112065
2.548760872062676 -0.40673299542980923 5.9903002601543145 4.25 -0.5 67.5 6.1 2.5810102116281906
2.497420697987666 -0.48547936632586225 5.908394484094994 4.25 -0.5 67.5 6.2 2.5441698759841804
