Re,amp,err,rsl,t_ss,v_ss,v_swim
0.6248471576200694,0.15,0.009972405602696875,1.8,1.1,-0.04626319999999984,
45.23893421169302,0.24,0.009453267611121446,1.8,5.4,0.3837800000000008,
22.61946710584651,0.12,0.0009654535530568396,1.8,4.5,0.001904000000000267,
33.92920065876976,0.18,0.001584360482298197,1.8,3.0,0.02983840000000021,
39.5840674352314,0.21,0.008664689735763172,1.8,5.7,0.182998,
28.274333882308138,0.15,0.007138739431242876,1.8,2.8001,0.008385840000000078,
361.91147369354417,0.24,0.009785349960936171,1.8,4.000030000000001,1.2242399999999984,
180.95573684677208,0.12,0.007803367769241523,1.8,6.9,0.02551999999999993,
271.43360527015807,0.18,0.009191639487445903,1.8,6.7,0.44890147999999885,
316.6725394818512,0.21,0.006873126580981324,1.8,4.2,0.688610599999999,
226.1946710584651,0.15,0.009710376341984513,1.8,7.2,0.15555799999999922,
2.396764726447312,0.24,0.007200280688902677,1.8,1.2001,-0.10563999999999975,
1.198382363223656,0.12,0.0012484706234745149,1.8,1.2001,-0.032079199999999815,
1.797573544835484,0.18,0.004527899853508342,1.8,1.2001,-0.06637839999999995,
2.0971691356413986,0.21,0.006358256824812347,1.8,1.2001,-0.08584880000000006,
1.4979779540295703,0.15,0.0025262598058711466,1.8,1.2001,-0.048255999999999855,
4.308469924923145,0.24,0.0031834286315729735,1.8,1.4001,-0.09093199999999979,
2.1542349624615724,0.12,0.007302714920904351,1.8,1.4001,-0.031971999999999834,
3.231352443692358,0.18,0.0027515069299618236,1.8,1.4001,-0.06233920000000004,
3.769911184307752,0.21,0.0007415265147178157,1.8,1.4001,-0.0777351999999999,
2.6927937030769655,0.15,0.005594168503126584,1.8,1.4001,-0.04692800000000014,
180.95573684677208,0.24,0.006140422860830117,1.8,3.3000300000000005,0.9367276000000001,
90.47786842338604,0.12,0.009095669909871325,1.8,6.7,0.029288800000000004,
135.71680263507903,0.18,0.009479278343607267,1.8,6.7,0.4338855000000002,
158.3362697409256,0.21,0.009124001323686081,1.8,6.2,0.8538399999999982,
113.09733552923255,0.15,0.009807818048952517,1.8,7.4,0.15752800000000036,
120.63715789784806,0.24,0.007467166979367918,1.8,5.2,1.073960000000003,
60.31857894892403,0.12,0.001934752151569752,1.8,4.2,0.012014400000000135,
90.47786842338603,0.18,0.009931576797379908,1.8,6.4,0.31645599999999896,
105.55751316061706,0.21,0.009924343850251245,1.8,5.7,0.6396779999999985,
75.39822368615503,0.15,0.009630066629657265,1.8,7.2,0.1163740000000002,
24.127431579569613,0.24,0.00995952984772774,1.8,3.4001,0.015314792000000065,
12.063715789784807,0.12,0.00924828076832893,1.8,1.7001,-0.006684799999999839,
18.095573684677206,0.18,2.8200383639707946e-13,1.8,4.5,-0.003741600000000567,
21.11150263212341,0.21,0.00259311645464614,1.8,4.5,0.0034024000000000276,
15.079644737231009,0.15,0.009620451732246942,1.8,1.1,-0.006464960000000394,
1.7916409588789315,0.24,0.003199849077416443,1.8,1.2001,-0.11060800000000004,
0.8958204794394657,0.12,0.005460121169820616,1.8,1.2001,-0.031911999999999996,
1.3437307191591983,0.18,0.0004742089601828973,1.8,1.2001,-0.06751280000000026,
1.567685839019065,0.21,0.002482896108017465,1.8,1.2001,-0.08850320000000002,
1.1197755992993321,0.15,0.0016135405690253205,1.8,1.2001,-0.04851039999999984,
36.19114736935442,0.24,0.008760728659869585,1.8,5.9,0.24963600000000044,
18.09557368467721,0.12,0.0029923054998842054,1.8,2.2,-0.0016792800000000052,
27.143360527015805,0.18,0.0048392959135375785,1.8,1.8,0.007666320000000331,
31.667253948185117,0.21,0.00762962578501267,1.8,4.7,0.07765599999999973,
22.61946710584651,0.15,0.004662942043136034,1.8,3.7,0.005187856000000152,
18.09557368467721,0.24,0.002233908875130371,1.8,2.6,-0.017151199999999922,
9.047786842338605,0.12,0.007316786655295671,1.8,1.2001,-0.009604000000000085,
13.571680263507902,0.18,0.006701087553583033,1.8,1.2001,-0.014467199999999597,
15.833626974092558,0.21,0.00309581548946104,1.8,1.2001,-0.015456799999999327,
11.309733552923255,0.15,0.004817664770822655,1.8,1.2001,-0.012013600000000001,
72.38229473870884,0.24,0.008936739963231667,1.8,4.9,0.6947719999999991,
36.19114736935442,0.12,0.007697996562628216,1.8,2.9001,0.00461095999999981,
54.28672105403161,0.18,0.009757028653543791,1.8,6.4,0.17986599999999897,
63.33450789637023,0.21,0.008198448518356022,1.8,5.9,0.4114720000000015,
45.23893421169302,0.15,0.006615470917063027,1.8,5.2,0.04163119999999976,
5.744626566564193,0.24,0.0030136406894348614,1.8,1.4001,-0.07588399999999995,
2.8723132832820966,0.12,0.0035577373893531487,1.8,1.4001,-0.028903999999999763,
4.308469924923144,0.18,0.001051064202504891,1.8,1.4001,-0.054744000000000015,
5.026548245743669,0.21,0.0010956595027288905,1.8,1.4001,-0.06651679999999982,
3.5903916041026207,0.15,0.002436285426045939,1.8,1.4001,-0.04192880000000027,
10.340327819815549,0.24,0.008134052185673788,1.8,1.4001,-0.04223999999999989,
5.1701639099077745,0.12,0.0020701412567022174,1.8,1.4001,-0.01966799999999999,
7.75524586486166,0.18,0.001114050967829824,1.8,1.4001,-0.03443040000000009,
9.047786842338605,0.21,0.0062745098039290945,1.8,1.4001,-0.039530399999999855,
6.462704887384718,0.15,0.0005835497330062364,1.8,1.4001,-0.02740240000000022,
1.340412865531645,0.24,0.0002849713247628337,1.8,1.2001,-0.11226000000000003,
0.6702064327658225,0.12,0.0010919679689204865,1.8,2.2,-0.0330039999999997,
1.0053096491487334,0.18,0.004736121853993543,1.8,1.2001,-0.0669095999999999,
1.1728612573401895,0.21,0.0027184675764263906,1.8,1.2001,-0.08863199999999982,
0.8377580409572781,0.15,0.007131762230057015,1.8,1.2001,-0.04755680000000002,
