Re,amp,err,rsl,t_ss,v_ss,v_swim
90.47786842338604,0.24,0.008228117463465943,1.4,4.2,0.9949799999999974,
45.23893421169302,0.12,0.003586520918767874,1.4,4.9,0.025743599999999978,
67.85840131753952,0.18,0.00970494063678758,1.4,5.4,0.30463000000000023,
79.1681348704628,0.21,0.009225136118311864,1.4,4.7,0.5942580000000002,
56.548667764616276,0.15,0.009682127220303696,1.4,5.9,0.11346000000000012,
3.231352443692358,0.24,0.005572856908703041,1.4,1.2001,-0.14723999999999982,
1.615676221846179,0.12,0.003263315184724017,1.4,1.2001,-0.046730399999999894,
2.423514332769268,0.18,0.005007570566987436,1.4,1.2001,-0.09505039999999976,
2.827433388230814,0.21,0.004111951187156065,1.4,1.2001,-0.12111999999999991,
2.019595277307724,0.15,0.005594324932231376,1.4,1.2001,-0.0697439999999997,
13.919672065136314,0.24,0.007701334898035047,1.4,1.1,-0.03297359999999972,
6.959836032568157,0.12,0.0011378467922996383,1.4,1.4001,-0.02387759999999972,
10.439754048852233,0.18,0.00395426608820716,1.4,1.4001,-0.035264799999999874,
12.179713056994276,0.21,0.0006740664180023933,1.4,1.2001,-0.03562879999999968,
8.699795040710196,0.15,0.0009243330680100465,1.4,1.4001,-0.031186399999999892,
7.700244121139238,0.24,0.0011821931035704409,1.4,1.4001,-0.08854400000000007,
3.850122060569619,0.12,4.1953347881097555e-05,1.4,1.4001,-0.03813919999999987,
5.775183090854427,0.18,0.004945886186426336,1.4,1.4001,-0.06908399999999983,
6.737713605996833,0.21,0.001752693042393809,1.4,1.4001,-0.0813887999999997,
4.812652575712024,0.15,0.002510025248774645,1.4,1.4001,-0.053999200000000025,
60.31857894892403,0.24,0.007549206899730515,1.4,4.7,0.7204399999999989,
30.159289474462014,0.12,0.005657639042748899,1.4,2.0,0.006541280000000472,
45.238934211693014,0.18,0.009896668868546728,1.4,5.4,0.17123,
52.77875658030853,0.21,0.009171839240801076,1.4,5.2,0.4028858000000008,
37.69911184307752,0.15,0.007952440442854217,1.4,4.2,0.04679520000000004,
0.9997554521921109,0.24,0.006212940870754208,1.4,1.1,-0.17037599999999986,
0.49987772609605546,0.12,0.004523692177710857,1.4,1.1,-0.04565520000000023,
0.749816589144083,0.18,0.00536234104489154,1.4,1.1,-0.09974240000000002,
0.8747860206680971,0.21,0.005799202609642836,1.4,1.1,-0.13319999999999999,
0.6248471576200694,0.15,0.0051909825217928245,1.4,1.1,-0.07048560000000004,
45.23893421169302,0.24,0.00850942534132087,1.4,4.9,0.4811780000000005,
22.61946710584651,0.12,0.00867817296123928,1.4,3.0,0.0034391543999999622,
33.92920065876976,0.18,0.007194758784991566,1.4,4.7,0.08455400000000002,
