Re,amp,err,rsl,t_ss,v_ss,v_swim
90.47786842338604,0.24,0.008986734891320493,1.6,4.7,0.9386199999999999,
45.23893421169302,0.12,0.0018785722850477458,1.6,4.2,0.020052799999999926,
67.85840131753952,0.18,0.009433142062249803,1.6,5.9,0.27865199999999957,
79.1681348704628,0.21,0.008159994171435014,1.6,5.2,0.5535000000000014,
56.548667764616276,0.15,0.009584919195740352,1.6,6.2,0.10132799999999964,
3.231352443692358,0.24,0.006687456687459721,1.6,1.2001,-0.1162120000000001,
1.615676221846179,0.12,0.0040494644256790216,1.6,1.2001,-0.036894400000000105,
2.423514332769268,0.18,0.0059586212798638065,1.6,1.2001,-0.07522799999999953,
2.827433388230814,0.21,0.006593793780354275,1.6,1.2001,-0.09599119999999994,
2.019595277307724,0.15,0.006080223962207436,1.6,1.2001,-0.055200000000000034,
13.919672065136314,0.24,0.006947201270372126,1.6,1.2001,-0.02801679999999973,
6.959836032568157,0.12,0.00576328366601739,1.6,1.4001,-0.016975200000000024,
10.439754048852233,0.18,0.007247200591131032,1.6,1.4001,-0.02794480000000027,
12.179713056994276,0.21,0.006551678031801447,1.6,1.4001,-0.0297200000000003,
8.699795040710196,0.15,0.007651579846288482,1.6,1.4001,-0.023240800000000148,
7.700244121139238,0.24,0.002802893309223067,1.6,1.4001,-0.07058560000000003,
3.850122060569619,0.12,0.0007853970317392878,1.6,1.4001,-0.029516000000000098,
5.775183090854427,0.18,0.001850491995883079,1.6,1.4001,-0.05457279999999982,
6.737713605996833,0.21,0.0004348690422893865,1.6,1.4001,-0.06441520000000012,
4.812652575712024,0.15,0.00242704639829311,1.6,1.4001,-0.04229359999999993,
60.31857894892403,0.24,0.008981578696191707,1.6,4.7,0.634266,
30.159289474462014,0.12,0.007951655639712297,1.6,1.8,0.006049999999999816,
45.238934211693014,0.18,0.009469990194560643,1.6,5.9,0.15648400000000032,
52.77875658030853,0.21,0.00969293461366551,1.6,5.4,0.35729600000000034,
37.69911184307752,0.15,0.0071563010610400804,1.6,4.2,0.0389560000000001,
