Re,amp,err,rsl,t_ss,v_ss,v_swim
90.47786842338604,0.24,0.008570371588288848,1.1,3.9001,0.9814599999999994,
45.23893421169302,0.12,0.008418450631953097,1.1,4.7,0.03459439999999981,
67.85840131753952,0.18,0.009686149973585932,1.1,4.9,0.32968879999999967,
79.1681348704628,0.21,0.007902238812900808,1.1,4.7,0.6512520000000002,
56.548667764616276,0.15,0.008924687635935359,1.1,5.7,0.13452800000000031,
3.231352443692358,0.24,0.002914813317161105,1.1,1.1,-0.23810000000000067,
1.615676221846179,0.12,0.008668903803127601,1.1,1.1,-0.07502560000000003,
2.423514332769268,0.18,0.0060438475212332655,1.1,1.1,-0.15280799999999986,
2.827433388230814,0.21,0.004285758332561401,1.1,1.1,-0.19543199999999983,
2.019595277307724,0.15,0.007368841458366678,1.1,1.1,-0.11198999999999992,
13.919672065136314,0.24,0.004077277248273632,1.1,1.1,-0.06097440000000032,
6.959836032568157,0.12,0.0048786222300488385,1.1,1.4001,-0.0410303999999998,
10.439754048852233,0.18,0.006876464680277293,1.1,1.2001,-0.060150799999999956,
12.179713056994276,0.21,0.00589496248659952,1.1,1.1,-0.0630672,
8.699795040710196,0.15,0.0050177207154824925,1.1,1.4001,-0.05319799999999991,
7.700244121139238,0.24,0.00605593630452266,1.1,1.1,-0.1488499999999997,
3.850122060569619,0.12,0.008939839439696983,1.1,1.2001,-0.06107920000000029,
5.775183090854427,0.18,0.00652497396856219,1.1,1.2001,-0.11174400000000018,
6.737713605996833,0.21,0.008221180196096146,1.1,1.1,-0.13244800000000034,
4.812652575712024,0.15,0.007894187260698323,1.1,1.2001,-0.08687039999999968,
60.31857894892403,0.24,0.00948662625432151,1.1,4.2,0.7074239999999998,
30.159289474462014,0.12,0.007454499423365552,1.1,3.0,0.014325600000000271,
45.238934211693014,0.18,0.00881765060298496,1.1,5.9,0.21097000000000032,
52.77875658030853,0.21,0.008531897446598475,1.1,4.9,0.42554600000000076,
37.69911184307752,0.15,0.009214808132225681,1.1,4.7,0.06264599999999998,
0.9997554521921109,0.24,0.004069092870096796,1.1,1.1,-0.2457679999999998,
0.49987772609605546,0.12,0.0032979835698327487,1.1,1.1,-0.06717080000000009,
0.749816589144083,0.18,0.0036393713813044,1.1,1.1,-0.14560799999999996,
0.8747860206680971,0.21,0.003568908992820818,1.1,1.1,-0.19346399999999986,
0.6248471576200694,0.15,0.0033528723069132195,1.1,1.1,-0.10318200000000025,
45.23893421169302,0.24,0.007771754119484422,1.1,4.7,0.4896380000000006,
22.61946710584651,0.12,0.00185027971860633,1.1,2.4001,0.0036819199999995685,
33.92920065876976,0.18,0.0091451863658317,1.1,2.5,0.061794399999999916,
39.5840674352314,0.21,0.009678709787677679,1.1,5.4,0.2670371999999998,
28.274333882308138,0.15,0.004945598417399895,1.1,2.9001,0.02560319999999988,
361.91147369354417,0.24,0.004249337660405042,1.1,1.1,0.31006600000000045,
180.95573684677208,0.12,0.0071478908688216046,1.1,5.7,0.060024000000000084,
271.43360527015807,0.18,0.009272346921470583,1.1,4.7,0.7140400000000011,
316.6725394818512,0.21,0.008961720369775258,1.1,3.0,0.9207259999999984,
226.1946710584651,0.15,0.007245617326263316,1.1,5.4,0.2890777999999999,
2.396764726447312,0.24,0.003202536662699301,1.1,1.1,-0.25310799999999944,
1.198382363223656,0.12,0.006946278590676255,1.1,1.1,-0.07625000000000004,
1.797573544835484,0.18,0.00501402658068821,1.1,1.1,-0.15834800000000016,
2.0971691356413986,0.21,0.004074596458234041,1.1,1.1,-0.20502399999999987,
1.4979779540295703,0.15,0.00634008792056266,1.1,1.1,-0.11491800000000041,
4.308469924923145,0.24,0.0033291491568003114,1.1,1.1,-0.22060800000000036,
2.1542349624615724,0.12,0.005107519700807444,1.1,1.2001,-0.07525239999999978,
3.231352443692358,0.18,0.007645343290908174,1.1,1.1,-0.1478780000000004,
3.769911184307752,0.21,0.005266351696937694,1.1,1.1,-0.18554000000000004,
2.6927937030769655,0.15,0.009180829753654,1.1,1.1,-0.11023039999999996,
180.95573684677208,0.24,0.003584685893183767,1.1,2.80003,0.977076000000001,
90.47786842338604,0.12,0.0059206300444074765,1.1,6.2,0.07203800000000005,
135.71680263507903,0.18,0.009299882930885225,1.1,4.7,0.5534939999999999,
158.3362697409256,0.21,0.009677585030435846,1.1,3.9001,0.8256800000000007,
113.09733552923255,0.15,0.009639539638957962,1.1,5.2,0.24194800000000055,
120.63715789784806,0.24,0.009930952919283705,1.1,3.8001,1.1613599999999993,
60.31857894892403,0.12,0.009568101246525539,1.1,5.7,0.052968000000000126,
90.47786842338603,0.18,0.009935712914991483,1.1,4.7,0.4210220000000001,
105.55751316061706,0.21,0.009468943456882897,1.1,4.2,0.7611840000000013,
75.39822368615503,0.15,0.008234677841797659,1.1,5.9,0.19247199999999964,
24.127431579569613,0.24,0.007917487905396996,1.1,2.9001,0.036001199999999955,
12.063715789784807,0.12,0.004496422796656387,1.1,1.2001,-0.018140000000000128,
18.095573684677206,0.18,0.005529525980317002,1.1,1.3,-0.00942400000000021,
21.11150263212341,0.21,0.006616452518103139,1.1,5.7,0.01345239999999995,
15.079644737231009,0.15,0.006080930024584205,1.1,1.1,-0.01778319999999997,
1.7916409588789315,0.24,0.0033777502324139584,1.1,1.1,-0.25903199999999993,
0.8958204794394657,0.12,0.0058159443552711874,1.1,1.1,-0.07519480000000012,
1.3437307191591983,0.18,0.004493727768705886,1.1,1.1,-0.15870800000000007,
1.567685839019065,0.21,0.0038894694067066297,1.1,1.1,-0.2075159999999996,
1.1197755992993321,0.15,0.005178335535002035,1.1,1.1,-0.11413799999999985,
36.19114736935442,0.24,0.006199973568231111,1.1,5.7,0.3502240000000002,
18.09557368467721,0.12,0.0036075875711816547,1.1,3.5,-0.0034495999999998583,
27.143360527015805,0.18,0.007617759747575715,1.1,2.4001,0.03576639999999998,
31.667253948185117,0.21,0.009481109175544813,1.1,4.9,0.14139599999999997,
22.61946710584651,0.15,0.007623668023921459,1.1,1.8,0.006513360000000173,
18.09557368467721,0.24,0.009698436336549963,1.1,1.9001,-0.021279600000000176,
9.047786842338605,0.12,0.004020516656438135,1.1,1.4001,-0.030066800000000008,
13.571680263507902,0.18,0.006393121268823015,1.1,1.2001,-0.035684000000000105,
15.833626974092558,0.21,0.004330154344755516,1.1,1.1,-0.029984000000000233,
11.309733552923255,0.15,0.009937141800720863,1.1,1.1,-0.034961600000000315,
72.38229473870884,0.24,0.007407407407408077,1.1,4.2,0.8486400000000015,
36.19114736935442,0.12,0.008133953063083411,1.1,3.4001,0.0211692,
54.28672105403161,0.18,0.008927188167355255,1.1,5.4,0.26570379999999955,
63.33450789637023,0.21,0.009499932501495851,1.1,4.7,0.5234560000000006,
45.23893421169302,0.15,0.009206037665316531,1.1,4.9,0.08638400000000024,
5.744626566564193,0.24,0.005069370330841992,1.1,1.1,-0.1883499999999998,
2.8723132832820966,0.12,0.0071735677590896345,1.1,1.2001,-0.06924560000000002,
4.308469924923144,0.18,0.008961534337226119,1.1,1.1,-0.13172799999999973,
5.026548245743669,0.21,0.0074125665389787225,1.1,1.1,-0.16199999999999992,
3.5903916041026207,0.15,0.006764907443406548,1.1,1.2001,-0.10048440000000027,
10.340327819815549,0.24,0.00437940040013931,1.1,1.1,-0.10522199999999993,
5.1701639099077745,0.12,0.004503400526918837,1.1,1.4001,-0.052462399999999576,
7.75524586486166,0.18,0.008656564252285684,1.1,1.2001,-0.08706320000000012,
9.047786842338605,0.21,0.009749086918775981,1.1,1.1,-0.09864359999999972,
6.462704887384718,0.15,0.00954033454162649,1.1,1.2001,-0.07051720000000017,
1.340412865531645,0.24,0.0037732304175611443,1.1,1.1,-0.256448,
0.6702064327658225,0.12,0.004376819028295447,1.1,1.1,-0.07205560000000022,
1.0053096491487334,0.18,0.0038919622518718056,1.1,1.1,-0.15424799999999994,
1.1728612573401895,0.21,0.003857956171250156,1.1,1.1,-0.2034800000000001,
0.8377580409572781,0.15,0.004397970728855679,1.1,1.1,-0.11007799999999981,
