Re,amp,err,rsl,t_ss,v_ss,v_swim
2.0971691356413986,0.21,0.0031812390176429724,1.0,1.1,-0.24092199999999941,
1.4979779540295703,0.15,0.004677046948078644,1.0,1.1,-0.13575999999999988,
4.308469924923145,0.24,0.0017221628520289872,1.0,1.1,-0.26058600000000065,
2.1542349624615724,0.12,0.007781018027572361,1.0,1.1,-0.09123240000000012,
3.231352443692358,0.18,0.004300090469438006,1.0,1.1,-0.17983600000000033,
3.769911184307752,0.21,0.0030922399077675427,1.0,1.1,-0.22447799999999996,
2.6927937030769655,0.15,0.006280446676154034,1.0,1.1,-0.1342679999999995,
180.95573684677208,0.24,0.007589239583449476,1.0,1.70006,0.1755159999999996,
90.47786842338604,0.12,0.008020027915014844,1.0,7.2,0.09099800000000004,
135.71680263507903,0.18,0.00899302603078725,1.0,4.7,0.5766940000000009,
158.3362697409256,0.21,0.006764901232443303,1.0,4.2,0.8185200000000009,
113.09733552923255,0.15,0.008262115110197714,1.0,5.7,0.2768471999999986,
120.63715789784806,0.24,0.009907079937612622,1.0,3.80004,0.9194799999999997,
60.31857894892403,0.12,0.008041193482408884,1.0,5.7,0.057164000000000215,
90.47786842338603,0.18,0.00790496722858238,1.0,5.2,0.46563999999999817,
105.55751316061706,0.21,0.00901903726817086,1.0,4.2,0.6907260000000003,
75.39822368615503,0.15,0.00922684063002605,1.0,5.7,0.20235200000000117,
24.127431579569613,0.24,0.0044270641186135665,1.0,2.4001,0.010794400000000176,
12.063715789784807,0.12,0.008779020888554253,1.0,1.1,-0.02495799999999971,
18.095573684677206,0.18,0.0018681007642323388,1.0,1.3,-0.02123760000000008,
21.11150263212341,0.21,0.008463319291046063,1.0,1.6,-0.010628799999999883,
15.079644737231009,0.15,0.0021024177804350908,1.0,1.1,-0.026691999999999882,
1.7916409588789315,0.24,0.002107168424892968,1.0,1.1,-0.29675600000000024,
0.8958204794394657,0.12,0.005089747532001432,1.0,1.1,-0.08759920000000021,
1.3437307191591983,0.18,0.003389682721338249,1.0,1.1,-0.1841200000000001,
1.567685839019065,0.21,0.003171043934437364,1.0,1.1,-0.23979600000000034,
1.1197755992993321,0.15,0.004160363086233397,1.0,1.1,-0.13274999999999992,
36.19114736935442,0.24,0.007766636977807167,1.0,5.4,0.2867838000000001,
18.09557368467721,0.12,0.009534928974495366,1.0,1.3,-0.008144000000000137,
27.143360527015805,0.18,0.002828360714035673,1.0,1.9001,0.024002400000000035,
31.667253948185117,0.21,0.007150616963666256,1.0,5.4,0.124228,
22.61946710584651,0.15,0.0008474169771242288,1.0,2.3001,0.004999200000000086,
18.09557368467721,0.24,0.004662049383188156,1.0,1.3,-0.041503999999999985,
9.047786842338605,0.12,0.008936559788596388,1.0,1.2001,-0.03879239999999995,
13.571680263507902,0.18,0.00633845685588146,1.0,1.1,-0.05290120000000009,
15.833626974092558,0.21,0.0057562554839443855,1.0,1.1,-0.05257720000000006,
11.309733552923255,0.15,0.0035464560591599,1.0,1.1,-0.047878800000000055,
72.38229473870884,0.24,0.006985545865201381,1.0,4.200069999999999,0.75882,
36.19114736935442,0.12,0.006192492597670814,1.0,3.9001,0.02528280000000016,
54.28672105403161,0.18,0.00972819829436045,1.0,5.4,0.2741406000000003,
63.33450789637023,0.21,0.008112697314632794,1.0,4.7,0.5129599999999994,
45.23893421169302,0.15,0.008924655731948127,1.0,4.9,0.09202199999999994,
5.744626566564193,0.24,0.0015943453883575677,1.0,1.1,-0.22615800000000008,
2.8723132832820966,0.12,0.008740328130639408,1.0,1.1,-0.08489719999999978,
4.308469924923144,0.18,0.006053507582294388,1.0,1.1,-0.16320199999999963,
5.026548245743669,0.21,0.002764589218100238,1.0,1.1,-0.20021999999999984,
3.5903916041026207,0.15,0.007821881689549297,1.0,1.1,-0.12353799999999959,
10.340327819815549,0.24,0.003976380895429462,1.0,1.1,-0.13432199999999983,
5.1701639099077745,0.12,0.009474687447440348,1.0,1.2001,-0.0648216,
7.75524586486166,0.18,0.008119079837621836,1.0,1.1,-0.11234600000000006,
9.047786842338605,0.21,0.005976649369901503,1.0,1.1,-0.1302779999999999,
6.462704887384718,0.15,0.009710882590289084,1.0,1.1,-0.08958679999999986,
1.340412865531645,0.24,0.0028905941314700573,1.0,1.1,-0.28935600000000017,
0.6702064327658225,0.12,0.004033022191338862,1.0,1.1,-0.08265239999999996,
1.0053096491487334,0.18,0.0030643397430064286,1.0,1.1,-0.1761060000000001,
1.1728612573401895,0.21,0.0035391474818288037,1.0,1.1,-0.23138000000000014,
0.8377580409572781,0.15,0.0035990699748402227,1.0,1.1,-0.12604000000000015,
