Re,amp,err,rsl,t_ss,v_ss,v_swim
90.47786842338604,0.24,0.009240352288431801,2.0,5.4,0.7828959999999989,
45.23893421169302,0.12,0.0034797017398754296,2.0,3.5,0.0019244799999997737,
67.85840131753952,0.18,0.009388016364096897,2.0,7.4,0.2176180000000003,
79.1681348704628,0.21,0.009480030615392964,2.0,6.2,0.45106999999999947,
56.548667764616276,0.15,0.00032506501294973046,2.0,1.5,0.0032003999999998885,
3.231352443692358,0.24,0.003883119039279216,2.0,1.4001,-0.08639759999999976,
1.615676221846179,0.12,0.007330129569943174,2.0,1.2001,-0.026495200000000302,
2.423514332769268,0.18,0.005397081055127468,2.0,1.4001,-0.056317599999999635,
2.827433388230814,0.21,0.0033269168715869837,2.0,1.4001,-0.07165919999999981,
2.019595277307724,0.15,0.009972870734785925,2.0,1.4001,-0.04145599999999989,
13.919672065136314,0.24,0.001017121546042386,2.0,1.2001,-0.028286399999999712,
6.959836032568157,0.12,0.0008695652174207107,2.0,1.6,-0.012891200000000021,
10.439754048852233,0.18,0.005643300798580284,2.0,1.6,-0.0226672,
12.179713056994276,0.21,0.003623665832134958,2.0,1.2001,-0.024372800000000056,
8.699795040710196,0.15,0.009224141967521929,2.0,1.4001,-0.016927999999999915,
7.700244121139238,0.24,0.0026483132400182937,2.0,1.4001,-0.05182000000000026,
3.850122060569619,0.12,0.006114050558483431,2.0,1.4001,-0.020287200000000366,
5.775183090854427,0.18,0.001089347438991257,2.0,1.4001,-0.0382296000000002,
6.737713605996833,0.21,0.002131235596823018,2.0,1.4001,-0.046072,
4.812652575712024,0.15,0.001902277297662237,2.0,1.4001,-0.02938240000000015,
60.31857894892403,0.24,0.00969414826663677,2.0,5.4,0.5213999999999999,
30.159289474462014,0.12,0.009426473506642668,2.0,9.0,0.008138399999999935,
45.238934211693014,0.18,0.009778847600422599,2.0,6.9,0.10739199999999993,
52.77875658030853,0.21,0.00910978174765196,2.0,6.7,0.2955399999999988,
37.69911184307752,0.15,0.006466886078859084,2.0,4.0,0.013944799999999813,
0.9997554521921109,0.24,0.006425003973798246,2.0,1.2001,-0.0950120000000001,
0.49987772609605546,0.12,0.0018849859374108176,2.0,2.2,-0.02678800000000009,
0.749816589144083,0.18,0.002729257641926072,2.0,2.2,-0.05878400000000017,
0.8747860206680971,0.21,0.009046535721533985,2.0,1.2001,-0.07422400000000008,
0.6248471576200694,0.15,0.001724906486809787,2.0,2.2,-0.04134879999999996,
45.23893421169302,0.24,0.009549739921973376,2.0,5.9,0.3478019999999993,
22.61946710584651,0.12,0.0005744840691156678,2.0,2.2,-0.001811360000000137,
33.92920065876976,0.18,0.005061506919506693,2.0,2.7,0.015059519999999799,
39.5840674352314,0.21,0.009860649018756693,2.0,6.7,0.16754800000000003,
28.274333882308138,0.15,0.00406903096884025,2.0,3.5,0.006164592000000267,
361.91147369354417,0.24,0.006543682384809025,2.0,4.80009,1.5837219999999996,
180.95573684677208,0.12,0.008355685066860427,2.0,5.7,0.007308320000000049,
271.43360527015807,0.18,0.008291394931593097,2.0,8.3,0.4956700000000008,
316.6725394818512,0.21,0.00033233276157681064,2.0,1.2001,0.07459920000000003,
226.1946710584651,0.15,0.00940400586222989,2.0,6.2,0.09917999999999962,
2.396764726447312,0.24,0.008621686789868422,2.0,1.2001,-0.0906880000000001,
1.198382363223656,0.12,0.0016058863032665954,2.0,1.2001,-0.027443200000000362,
1.797573544835484,0.18,0.007245248843166004,2.0,1.2001,-0.05694320000000009,
2.0971691356413986,0.21,0.008635427168712502,2.0,1.2001,-0.0736319999999997,
1.4979779540295703,0.15,0.005862370183432592,2.0,1.2001,-0.041453599999999924,
4.308469924923145,0.24,0.0023775024999538323,2.0,1.4001,-0.0782151999999996,
2.1542349624615724,0.12,0.0027281331774586795,2.0,1.6,-0.028816000000000452,
3.231352443692358,0.18,0.0006881179972641658,2.0,1.4001,-0.05344240000000028,
3.769911184307752,0.21,0.001032202311641353,2.0,1.4001,-0.06658480000000044,
2.6927937030769655,0.15,0.004139303482594142,2.0,1.4001,-0.04003360000000001,
180.95573684677208,0.24,0.003918414712968681,2.0,3.90006,0.8201130000000008,
90.47786842338604,0.12,0.00946083021209799,2.0,4.7,0.004139919999999991,
135.71680263507903,0.18,0.007028184040606951,2.0,8.3,0.42029859999999997,
158.3362697409256,0.21,0.009788228470081938,2.0,6.2,0.7242080000000013,
113.09733552923255,0.15,0.007555782370783263,2.0,8.8,0.1421499999999998,
120.63715789784806,0.24,0.007899022801305963,2.0,5.7,0.9901600000000031,
60.31857894892403,0.12,0.0028250864090963237,2.0,4.7,0.005375687999999788,
90.47786842338603,0.18,0.008901846727283448,2.0,7.4,0.2858339999999999,
105.55751316061706,0.21,0.00850501046292372,2.0,6.4,0.5841140000000001,
75.39822368615503,0.15,0.008144687986588734,2.0,8.3,0.1010040000000001,
24.127431579569613,0.24,0.008737749439244808,2.0,2.5,-0.006834400000000296,
12.063715789784807,0.12,0.0045285647933784,2.0,2.2,-0.006920800000000158,
18.095573684677206,0.18,0.009841628959282079,2.0,3.2,-0.007002399999999826,
21.11150263212341,0.21,0.00738716111394054,2.0,1.5,-0.01090959999999977,
15.079644737231009,0.15,0.002369200394921469,2.0,2.2,-0.008084799999999503,
1.7916409588789315,0.24,0.004589787722319895,2.0,1.2001,-0.0952544000000004,
0.8958204794394657,0.12,0.005113751924944053,2.0,1.2001,-0.02739279999999944,
1.3437307191591983,0.18,0.002329074847377521,2.0,1.2001,-0.05818400000000051,
1.567685839019065,0.21,0.00354961028017547,2.0,1.2001,-0.0762215999999999,
1.1197755992993321,0.15,0.0006886525365395705,2.0,1.2001,-0.041791999999999996,
36.19114736935442,0.24,0.009868333554992262,2.0,6.7,0.2277959999999999,
18.09557368467721,0.12,0.0037899150628962937,2.0,1.1,-0.0029875999999999306,
27.143360527015805,0.18,0.009456646279347964,2.0,2.0,0.004910480000000349,
31.667253948185117,0.21,0.008984995390905422,2.0,2.5,0.014535680000000056,
22.61946710584651,0.15,0.00294668344656151,2.0,1.1,-0.0025986399999998536,
18.09557368467721,0.24,0.004203463036520481,2.0,1.1,-0.02065760000000003,
9.047786842338605,0.12,0.004794975182968839,2.0,1.2001,-0.0081138399999999,
13.571680263507902,0.18,0.0038056979755430563,2.0,1.6,-0.01507760000000022,
15.833626974092558,0.21,0.008581364888631685,2.0,1.2001,-0.017560800000000296,
11.309733552923255,0.15,0.003890193775718283,2.0,1.2001,-0.010941599999999913,
72.38229473870884,0.24,0.008891428118394221,2.0,5.4,0.6413658,
36.19114736935442,0.12,0.006547619047595889,2.0,9.7001,0.01201680000000016,
54.28672105403161,0.18,0.009062991536213127,2.0,7.4,0.1616639999999998,
63.33450789637023,0.21,0.009754911979313208,2.0,6.4,0.3656059999999989,
45.23893421169302,0.15,0.0027877586421757236,2.0,1.8,0.003863279999999917,
5.744626566564193,0.24,0.0019072536769689902,2.0,1.4001,-0.06530959999999987,
2.8723132832820966,0.12,0.004997862756078789,2.0,1.4001,-0.024208799999999756,
4.308469924923144,0.18,1.720518907597225e-05,2.0,1.4001,-0.046498399999999884,
5.026548245743669,0.21,0.0012092238470217155,2.0,1.4001,-0.056964800000000315,
3.5903916041026207,0.15,0.0015175881673279454,2.0,1.4001,-0.03526560000000034,
10.340327819815549,0.24,0.006841389390770905,2.0,1.4001,-0.039137600000000106,
5.1701639099077745,0.12,0.009940652818987603,2.0,1.4001,-0.016015200000000035,
7.75524586486166,0.18,0.000763171522801861,2.0,1.4001,-0.029328799999999988,
9.047786842338605,0.21,0.007003275725748288,2.0,1.4001,-0.03516399999999997,
6.462704887384718,0.15,0.005516619249192992,2.0,1.4001,-0.022930400000000073,
1.340412865531645,0.24,0.0007035724927982891,2.0,1.2001,-0.09658160000000027,
0.6702064327658225,0.12,0.0027584285316089342,2.0,2.2,-0.028791199999999906,
1.0053096491487334,0.18,0.0047272827799709665,2.0,1.2001,-0.05760320000000008,
1.1728612573401895,0.21,0.0016320723133525742,2.0,1.2001,-0.07634240000000014,
0.8377580409572781,0.15,0.00811779521455442,2.0,1.2001,-0.04095680000000018,
